1;org.apache.sshd.SshServer.getActiveSessions()__XX__org.apache.sshd.server.SshServer.getActiveSessions()
1;org.apache.sshd.common.util.Buffer.getByte()__XX__org.apache.sshd.common.util.buffer.Buffer.getByte()
1;com.google.common.io.Resources.newInputStreamSupplier(URL)__XX__com.google.common.io.Resources.asByteSource(URL)
1;org.elasticsearch.common.settings.ImmutableSettings.settingsBuilder()__XX__org.elasticsearch.common.settings.Settings.builder()
1;com.tencent.angel.ml.core.conf.MLConf.ML_FEATURE_INDEX_RANGE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_FEATURE_INDEX_RANGE()
1;org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.maxQueryTerms(int)__XX__org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxQueryTerms(int)
1;org.elasticsearch.common.trove.list.array.TIntArrayList.add(int)__XX__gnu.trove.list.array.TIntArrayList.add(int)
1;org.elasticsearch.action.delete.DeleteResponse.getIndex()__XX__org.elasticsearch.action.DocWriteResponse.getIndex()
1;org.apache.sshd.SshServer.setUpDefaultServer()__XX__org.apache.sshd.server.SshServer.setUpDefaultServer()
1;redis.clients.jedis.JedisPoolConfig.setNumTestsPerEvictionRun(int)__XX__org.apache.commons.pool2.impl.BaseObjectPoolConfig.setNumTestsPerEvictionRun(int)
1;redis.clients.jedis.JedisPoolConfig.setTestOnBorrow(boolean)__XX__org.apache.commons.pool2.impl.BaseObjectPoolConfig.setTestOnBorrow(boolean)
1;org.elasticsearch.common.trove.list.array.TIntArrayList.get(int)__XX__gnu.trove.list.array.TIntArrayList.get(int)
1;com.tencent.angel.ml.core.conf.MLConf.ML_MODEL_CLASS_NAME()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_MODEL_CLASS_NAME()
1;org.apache.catalina.deploy.FilterMap.addServletName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterMap.addServletName(String)
1;org.apache.catalina.deploy.ResourceBase.getName()__XX__org.apache.tomcat.util.descriptor.web.ResourceBase.getName()
1;org.apache.lucene.index.IndexModifier.addDocument(Document)__XX__org.apache.lucene.index.IndexWriter.addDocument(Document)
1;org.elasticsearch.common.settings.ImmutableSettings.settingsBuilder()__XX__org.elasticsearch.common.settings.Settings.settingsBuilder()
1;org.elasticsearch.common.trove.list.array.TIntArrayList.add(int)__XX__gnu.trove.list.array.TIntArrayList.add(int)
1;org.apache.lucene.index.Term.createTerm(String)__XX__org.apache.lucene.index.Term.Term(String)
1;com.squareup.protoparser.EnumType.getOptions()__XX__com.squareup.protoparser.EnumElement.options()
1;org.elasticsearch.common.trove.list.array.TIntArrayList.clear(int)__XX__gnu.trove.list.array.TIntArrayList.clear(int)
1;org.apache.catalina.deploy.FilterDef.setFilterClass(String)__XX__org.apache.tomcat.util.descriptor.web.FilterDef.setFilterClass(String)
1;org.mockito.Matchers.anyString()__XX__org.mockito.ArgumentMatchers.anyString()
1;org.elasticsearch.search.facet.FacetProcessors.processor(String)__XX__org.elasticsearch.search.facet.FacetParsers.processor(String)
1;org.mockito.Matchers.anyCollection()__XX__org.mockito.ArgumentMatchers.anyCollection()
1;org.mockito.Matchers.anyMap()__XX__org.mockito.ArgumentMatchers.anyMap()
1;org.apache.solr.client.solrj.impl.HttpSolrServer.setUseMultiPartPost(boolean)__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.setUseMultiPartPost(boolean)
1;org.elasticsearch.action.search.SearchRequestBuilder.setFilter(FilterBuilder)__XX__org.elasticsearch.action.search.SearchRequestBuilder.setPostFilter(QueryBuilder)
1;com.github.dockerjava.api.model.Ports.Binding(Integer)__XX__com.github.dockerjava.api.model.Ports.Binding.bindPort(int)
1;org.mapdb.DB.getAtomicString(String)__XX__org.mapdb.DB.AtomicStringMaker
1;com.tencent.angel.ml.core.conf.MLConf.ML_MINIBATCH_SIZE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_MINIBATCH_SIZE()
1;org.elasticsearch.action.delete.DeleteResponse.notFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;org.elasticsearch.action.delete.DeleteResponse.isNotFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;com.tencent.angel.ml.core.conf.MLConf.ML_GBDT_TREE_DEPTH()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_GBDT_TREE_DEPTH()
1;org.apache.sshd.SshServer.setCommandFactory(CommandFactory)__XX__org.apache.sshd.server.SshServer.setCommandFactory(CommandFactory)
1;org.elasticsearch.action.bulk.BulkItemResponse.failed()__XX__org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
1;org.bson.BasicBSONObject.put(String,Object)__XX__java.util.HashMap.put(String,Object)
1;org.apache.catalina.deploy.ApplicationParameter.getOverride()__XX__org.apache.tomcat.util.descriptor.web.ApplicationParameter.getOverride()
1;org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMaxWordLen(int)__XX__org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxWordLength(int)
1;org.mockito.Matchers.matches(String)__XX__org.mockito.ArgumentMatchers.matches(String)
1;org.eclipse.jetty.server.Request.getSessionManager()__XX__org.eclipse.jetty.server.Request.getSessionHandler()
1;org.elasticsearch.action.index.IndexResponse.getIndex()__XX__org.elasticsearch.action.DocWriteResponse.getIndex()
1;org.apache.lucene.search.TopDocCollector.topDocs()__XX__org.apache.lucene.search.TopDocsCollector.topDocs()
1;redis.clients.jedis.JedisPoolConfig.setMinIdle(int)__XX__org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMinIdle(int)
1;org.apache.sshd.common.util.Buffer.rpos()__XX__org.apache.sshd.common.util.buffer.Buffer.rpos(int)
1;org.mockito.Matchers.anyMap()__XX__org.mockito.ArgumentMatchers.anyMap()
1;org.elasticsearch.common.settings.Settings.settingsBuilder()__XX__org.elasticsearch.common.settings.Settings.builder()
1;org.elasticsearch.cluster.node.DiscoveryNode.id()__XX__org.elasticsearch.cluster.node.DiscoveryNode.getId()
1;org.apache.catalina.deploy.FilterMap.addServletName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterMap.addServletName(String)
1;org.jsoup.select.Elements.isEmpty()__XX__java.util.ArrayList.isEmpty()
1;org.apache.lucene.queryParser.QueryParser.setLowercaseExpandedTerms(boolean)__XX__org.apache.lucene.queryparser.classic.QueryParserBase.setLowercaseExpandedTerms(boolean)
1;org.elasticsearch.search.builder.SearchSourceBuilder.toString()__XX__org.elasticsearch.action.support.ToXContentToBytes.toString()
1;org.mockito.Matchers.startsWith(String)__XX__org.mockito.ArgumentMatchers.startsWith(String)
1;org.apache.catalina.deploy.FilterMap.getDispatcherMapping()__XX__org.apache.tomcat.util.descriptor.web.FilterMap.getDispatcherMapping()
1;org.mapdb.DBMaker.asyncFlushDelay(int)__XX__org.mapdb.DBMaker.asyncWriteFlushDelay(int)
1;org.elasticsearch.action.admin.indices.delete.DeleteIndexResponse.acknowledged()__XX__org.elasticsearch.action.support.master.AcknowledgedResponse.isAcknowledged()
1;com.tencent.angel.ml.core.conf.MLConf.KMEANS_CENTER_NUM()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.KMEANS_CENTER_NUM()
1;org.elasticsearch.action.delete.DeleteResponse.getId()__XX__org.elasticsearch.action.DocWriteResponse.getId()
1;redis.clients.jedis.JedisPoolConfig.setTestOnBorrow(boolean)__XX__org.apache.commons.pool2.impl.BaseObjectPoolConfig.setTestOnBorrow(boolean)
1;org.apache.sshd.common.util.Buffer.rpos()__XX__org.apache.sshd.common.util.buffer.Buffer.rpos()
1;org.elasticsearch.common.settings.Settings.settingsBuilder()__XX__org.elasticsearch.common.settings.Settings.builder()
1;org.mockito.Matchers.notNull()__XX__org.mockito.ArgumentMatchers.notNull()
1;com.tencent.angel.ml.core.conf.MLConf.ML_LEARN_RATE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_LEARN_RATE()
1;com.github.dockerjava.api.model.ContainerConfig.isNetworkDisabled()__XX__com.github.dockerjava.api.model.ContainerConfig.getNetworkDisabled()
1;org.apache.lucene.search.PhraseQuery.add(Term)__XX__org.apache.lucene.search.PhraseQuery.Builder.add(Term)
1;org.elasticsearch.common.joda.time.format.DateTimeFormatter.withZoneUTC()__XX__org.joda.time.format.DateTimeFormatter.withZoneUTC()
1;org.elasticsearch.action.delete.DeleteResponse.notFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;org.apache.sshd.common.util.Buffer.putInt(long)__XX__org.apache.sshd.common.util.buffer.Buffer.putInt(long)
1;com.github.javaparser.ast.expr.StringLiteralExpr.setValue(String)__XX__com.github.javaparser.ast.expr.LiteralStringValueExpr.setValue(String)
1;org.gitlab.api.models.GitlabNamespace.getOwnerId()__XX__org.gitlab.api.models.GitlabNamespace.getParentId()
1;org.apache.catalina.deploy.FilterMap.addServletName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterMap.addServletName(String)
1;org.codehaus.groovy.tools.shell.Groovysh.execute(String)__XX__groovy.lang.GroovyShell.run(File,List)
1;org.apache.sshd.SshServer.setPort(int)__XX__org.apache.sshd.server.SshServer.setPort(int)
1;org.mockito.Matchers.anyBoolean()__XX__org.mockito.ArgumentMatchers.anyBoolean()
1;org.mockito.Matchers.eq(boolean)__XX__org.mockito.ArgumentMatchers.eq(boolean)
1;com.github.dockerjava.api.model.HostConfig.isPublishAllPorts()__XX__com.github.dockerjava.api.model.HostConfig.getPublishAllPorts()
1;org.elasticsearch.action.delete.DeleteResponse.notFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;org.elasticsearch.action.get.GetResponse.exists()__XX__org.elasticsearch.action.get.GetResponse.isExists()
1;org.apache.catalina.deploy.FilterMap.setFilterName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterMap.setFilterName(String)
1;com.squareup.protoparser.MessageType.getFields()__XX__com.squareup.protoparser.MessageElement.fields()
1;com.google.common.collect.DiscreteDomains.integers()__XX__com.google.common.collect.DiscreteDomain.integers()
1;redis.clients.jedis.Jedis.select(int)__XX__redis.clients.jedis.BinaryJedis.select(int)
1;org.elasticsearch.search.aggregations.bucket.range.RangeBuilder.addRange(String,double,double)__XX__org.elasticsearch.search.aggregations.bucket.range.RangeAggregationBuilder.addRange(String,double,double)
1;org.apache.solr.client.solrj.impl.HttpSolrServer.setBaseURL(String)__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.setBaseURL(String)
1;org.rocksdb.Options.setRateLimiterConfig(RateLimiterConfig)__XX__org.rocksdb.Options.setRateLimiter(RateLimiter)
1;org.elasticsearch.action.index.IndexResponse.getIndex()__XX__org.elasticsearch.action.DocWriteResponse.getIndex()
1;org.mockito.Matchers.eq(int)__XX__org.mockito.ArgumentMatchers.eq(int)
1;org.apache.sshd.SshServer.setCommandFactory(CommandFactory)__XX__org.apache.sshd.server.SshServer.setCommandFactory(CommandFactory)
1;redis.clients.jedis.JedisPoolConfig.setMaxWait(long)__XX__org.apache.commons.pool2.impl.BaseObjectPoolConfig.setMaxWaitMillis(long)
1;org.mockito.Matchers.any()__XX__org.mockito.ArgumentMatchers.any()
1;com.google.common.io.Files.newReaderSupplier(File,Charset)__XX__com.google.common.io.Files.asCharSource(File,Charset)
1;com.squareup.protoparser.Option.getName()__XX__com.squareup.protoparser.OptionElement.name()
1;com.google.common.base.Objects.toStringHelper(Object)__XX__com.google.common.base.MoreObjects.toStringHelper(Object)
1;org.mockito.Matchers.anyObject()__XX__org.mockito.ArgumentMatchers.anyObject()
1;org.apache.sshd.SshServer.setPublickeyAuthenticator(PublickeyAuthenticator)__XX__org.apache.sshd.server.SshServer.setPublickeyAuthenticator(PublickeyAuthenticator)
1;com.github.tomakehurst.wiremock.client.MappingBuilder.whenScenarioStateIs(String)__XX__com.github.tomakehurst.wiremock.client.BasicMappingBuilder.whenScenarioStateIs(String)
1;org.mockito.Matchers.anySet()__XX__org.mockito.ArgumentMatchers.anySet()
1;org.jmock.Expectations.returnValue(Object)__XX__org.jmock.AbstractExpectations.returnValue(Object)
1;org.elasticsearch.search.sort.FieldSortBuilder.order(SortOrder)__XX__org.elasticsearch.search.sort.SortBuilder.order(SortOrder)
1;org.elasticsearch.action.delete.DeleteResponse.isFound()__XX__org.elasticsearch.action.delete.DeleteResponse.status()
1;com.tencent.angel.ml.core.conf.MLConf.ML_LEARN_RATE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_LEARN_RATE()
1;redis.clients.jedis.JedisPoolConfig.setMaxIdle(int)__XX__org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMaxIdle(int)
1;org.mapdb.DBMaker.newTempFileDB()__XX__org.mapdb.DBMaker.tempFileDB()
1;org.elasticsearch.action.delete.DeleteResponse.isNotFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;org.elasticsearch.common.trove.list.array.TIntArrayList.get(int)__XX__gnu.trove.list.array.TIntArrayList.get(int)
1;org.apache.solr.client.solrj.impl.HttpSolrServer.request(SolrRequest)__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.request(SolrRequest)
1;redis.clients.jedis.JedisPoolConfig.setMinIdle(int)__XX__org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMinIdle(int)
1;org.mockito.Matchers.anyLong()__XX__org.mockito.ArgumentMatchers.anyLong()
1;org.bson.BasicBSONObject.put(String,Object)__XX__java.util.HashMap.put(String,Object)
1;org.elasticsearch.index.query.OrFilterBuilder.add(FilterBuilder)__XX__org.elasticsearch.index.query.OrQueryBuilder.add(QueryBuilder)
1;org.elasticsearch.index.query.GeoDistanceFilterBuilder.lat(double)__XX__org.elasticsearch.index.query.GeoDistanceQueryBuilder.lat(double)
1;org.apache.catalina.deploy.FilterDef.setFilterName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterDef.setFilterName(String)
1;org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMinDocFreq(int)__XX__org.elasticsearch.index.query.MoreLikeThisQueryBuilder.minDocFreq(int)
1;org.mockito.Matchers.matches(String)__XX__org.mockito.ArgumentMatchers.matches(String)
1;org.apache.lucene.search.TopDocCollector.topDocs()__XX__org.apache.lucene.search.TopScoreDocCollector.topDocs()
1;org.mockito.Matchers.anyList()__XX__org.mockito.ArgumentMatchers.anyList()
1;org.apache.catalina.deploy.FilterDef.setFilterName(String)__XX__org.apache.tomcat.util.descriptor.web.FilterDef.setFilterName(String)
1;org.apache.solr.client.solrj.impl.HttpSolrServer.setMaxTotalConnections(int)__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.setMaxTotalConnections(int)
1;org.apache.sshd.common.util.Buffer.putLong(long)__XX__org.apache.sshd.common.util.buffer.Buffer.putLong(long)
1;com.google.common.io.ByteStreams.newInputStreamSupplier(byte[])__XX__com.google.common.io.ByteSource.wrap(byte[])
1;org.elasticsearch.index.query.GeoBoundingBoxFilterBuilder.topLeft(double,double)__XX__org.elasticsearch.index.query.GeoBoundingBoxQueryBuilder.topLeft(double,double)
1;org.mockito.Matchers.anyList()__XX__org.mockito.ArgumentMatchers.anyList()
1;org.apache.solr.client.solrj.request.CoreAdminRequest.process(SolrServer)__XX__org.apache.solr.client.solrj.SolrRequest.process(SolrClient)
1;org.apache.lucene.index.IndexWriter.optimize()__XX__org.apache.lucene.index.IndexWriter.forceMerge(int)
1;org.elasticsearch.action.delete.DeleteResponse.isNotFound()__XX__org.elasticsearch.action.delete.DeleteResponse.isFound()
1;org.mockito.Matchers.any()__XX__org.mockito.ArgumentMatchers.any()
1;org.apache.catalina.deploy.FilterMap.addURLPattern(String)__XX__org.apache.tomcat.util.descriptor.web.FilterMap.addURLPattern(String)
1;com.google.common.collect.DiscreteDomains.integers()__XX__com.google.common.collect.DiscreteDomain.integers()
1;org.apache.lucene.search.NumericRangeQuery.newFloatRange(String,Float,Float,boolean,boolean)__XX__org.apache.lucene.search.LegacyNumericRangeQuery.newFloatRange(String,Float,Float,boolean,boolean)
1;org.elasticsearch.common.trove.list.array.TIntArrayList.clear(int)__XX__gnu.trove.list.array.TIntArrayList.clear(int)
1;org.elasticsearch.search.facet.FacetProcessors.processor(String)__XX__org.elasticsearch.search.facet.FacetParsers.processor(String)
1;org.apache.sshd.common.util.Buffer.getString()__XX__org.apache.sshd.common.util.buffer.Buffer.getString()
1;org.elasticsearch.action.bulk.BulkItemResponse.failureMessage()__XX__org.elasticsearch.action.bulk.BulkItemResponse.getFailureMessage()
1;org.mockito.Matchers.any()__XX__org.mockito.ArgumentMatchers.any()
1;org.apache.sshd.SshServer.setPort(int)__XX__org.apache.sshd.server.SshServer.setPort(int)
1;org.apache.sshd.common.util.Buffer.putInt(long)__XX__org.apache.sshd.common.util.buffer.Buffer.putInt(long)
1;org.elasticsearch.action.delete.DeleteResponse.getIndex()__XX__org.elasticsearch.action.DocWriteResponse.getIndex()
1;com.hazelcast.nio.serialization.SerializationServiceBuilder.setConfig(SerializationConfig)__XX__com.hazelcast.internal.serialization.impl.DefaultSerializationServiceBuilder.setConfig(SerializationConfig)
1;org.mockito.Matchers.anyObject()__XX__org.mockito.ArgumentMatchers.anyObject()
1;org.jsoup.select.Elements.contains(Object)__XX__java.util.ArrayList.contains(Object)
1;org.mapdb.DBMaker.deleteFilesAfterClose()__XX__org.mapdb.DBMaker.Maker.deleteFilesAfterClose()
1;com.tencent.angel.ml.core.conf.MLConf.ML_EPOCH_NUM()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_EPOCH_NUM()
1;org.elasticsearch.action.bulk.BulkResponse.items()__XX__org.elasticsearch.action.bulk.BulkResponse.getItems()
1;org.apache.lucene.analysis.ASCIIFoldingFilter.incrementToken()__XX__org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilter.incrementToken()
1;org.apache.lucene.index.Term.createTerm(String)__XX__org.apache.lucene.index.Term.Term(String)
1;com.tencent.angel.ml.core.conf.MLConf.KMEANS_C()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.KMEANS_C()
1;org.jsoup.select.Elements.size()__XX__java.util.ArrayList.size()
1;org.elasticsearch.search.sort.FieldSortBuilder.order(SortOrder)__XX__org.elasticsearch.search.sort.SortBuilder.order(SortOrder)
1;com.tencent.angel.ml.core.conf.MLConf.ML_MODEL_TYPE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_MODEL_TYPE()
1;org.elasticsearch.action.get.GetResponse.exists()__XX__org.elasticsearch.action.get.GetResponse.isExists()
1;org.apache.solr.client.solrj.impl.HttpSolrServer.request(SolrRequest)__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.request(SolrRequest)
1;org.apache.sshd.SshServer.getUserAuthFactories()__XX__org.apache.sshd.server.SshServer.getUserAuthFactories()
1;org.apache.sshd.SshServer.setForwardingFilter(ForwardingFilter)__XX__org.apache.sshd.common.helpers.AbstractFactoryManager.setTcpipForwardingFilter(ForwardingFilter)
1;org.elasticsearch.action.index.IndexResponse.getId()__XX__org.elasticsearch.action.DocWriteResponse.getId()
1;org.apache.sshd.SshServer.setPort(int)__XX__org.apache.sshd.server.SshServer.setPort(int)
1;org.apache.catalina.deploy.LoginConfig.getLoginPage()__XX__org.apache.tomcat.util.descriptor.web.LoginConfig.getLoginPage()
1;com.tencent.angel.ml.core.conf.MLConf.ML_MODEL_IS_CLASSIFICATION()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_MODEL_IS_CLASSIFICATION()
1;com.tencent.angel.ml.core.conf.MLConf.ML_LEARN_DECAY()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_LEARN_DECAY()
1;com.github.dockerjava.api.model.ContainerConfig.isTty()__XX__com.github.dockerjava.api.model.ContainerConfig.getTty()
1;com.tencent.angel.ml.core.conf.MLConf.ML_MODEL_SIZE()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_MODEL_SIZE()
1;com.tencent.angel.ml.core.conf.MLConf.ML_NUM_CLASS()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_NUM_CLASS()
1;redis.clients.jedis.JedisPoolConfig.setTestOnReturn(boolean)__XX__org.apache.commons.pool2.impl.BaseObjectPoolConfig.setTestOnReturn(boolean)
1;org.mockito.Matchers.anyBoolean()__XX__org.mockito.ArgumentMatchers.anyBoolean()
1;org.elasticsearch.action.search.SearchRequestBuilder.setFilter(FilterBuilder)__XX__org.elasticsearch.action.search.SearchRequestBuilder.setPostFilter(QueryBuilder)
1;org.apache.sshd.SshServer.setPort(int)__XX__org.apache.sshd.server.SshServer.setPort(int)
1;org.apache.catalina.deploy.ApplicationParameter.getName()__XX__org.apache.tomcat.util.descriptor.web.ApplicationParameter.getName()
1;com.tencent.angel.ml.core.conf.MLConf.ML_RANK_NUM()__XX__com.tencent.angel.ml.core.conf.AngelMLConf.ML_RANK_NUM()
1;org.mockito.Matchers.anyLong()__XX__org.mockito.ArgumentMatchers.anyLong()
1;org.mockito.Matchers.notNull()__XX__org.mockito.ArgumentMatchers.notNull()
1;com.yammer.metrics.core.MeterMetric.mark()__XX__com.yammer.metrics.core.Meter.mark()
1;org.elasticsearch.client.transport.TransportClient.admin()__XX__org.elasticsearch.client.support.AbstractClient.admin()
1;org.elasticsearch.action.bulk.BulkItemResponse.failed()__XX__org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
1;org.rocksdb.RocksDB.close()__XX__org.rocksdb.AbstractImmutableNativeReference.close()
1;org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.exists()__XX__org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.isExists()
1;org.apache.catalina.deploy.FilterDef.getFilterName()__XX__org.apache.tomcat.util.descriptor.web.FilterDef.getFilterName()
1;org.elasticsearch.index.query.AndFilterBuilder.add(FilterBuilder)__XX__org.elasticsearch.index.query.AndQueryBuilder.add(QueryBuilder)
1;org.elasticsearch.action.index.IndexResponse.getType()__XX__org.elasticsearch.action.DocWriteResponse.getType()
1;org.mapdb.DB.createHashMap(String)__XX__org.mapdb.DB.HashMapMaker
1;org.apache.sshd.common.util.Buffer.getLong()__XX__org.apache.sshd.common.util.buffer.Buffer.getLong()
1;com.squareup.protoparser.ProtoFile.getDependencies()__XX__com.squareup.protoparser.ProtoFile.dependencies()
1;org.apache.solr.client.solrj.impl.HttpSolrServer.getBaseURL()__XX__org.apache.solr.client.solrj.impl.HttpSolrClient.getBaseURL()
1;org.elasticsearch.index.query.GeoBoundingBoxFilterBuilder.topLeft(double,double)__XX__org.elasticsearch.index.query.GeoBoundingBoxQueryBuilder.topLeft(double,double)
1;org.rocksdb.RocksDB.close()__XX__org.rocksdb.AbstractImmutableNativeReference.close()
1;org.elasticsearch.index.query.RangeFilterBuilder.gte(Object)__XX__org.elasticsearch.index.query.RangeQueryBuilder.gte(Object)
